,0,1,2,3,4,5,6,7,8,9
0,978,0,0,0,0,0,1,1,0,0
1,1,1127,1,4,0,0,1,0,1,0
2,1,0,1028,0,0,0,0,3,0,0
3,0,0,3,1004,0,2,0,0,1,0
4,0,1,0,0,969,0,1,1,1,9
5,0,0,0,4,0,887,1,0,0,0
6,3,3,0,1,1,1,947,0,2,0
7,0,2,4,1,0,0,0,1020,1,0
8,2,1,1,1,2,4,1,0,960,2
9,1,2,0,1,5,5,0,3,0,992
