,0,1,2,3,4,5,6,7,8,9
0,7,45,267,6,92,59,19,370,92,23
1,1,117,103,163,298,143,25,179,32,74
2,1,29,407,74,96,40,15,283,65,22
3,1,10,187,275,99,37,10,299,71,21
4,0,111,38,34,420,22,35,213,69,40
5,2,13,128,95,121,119,18,338,36,22
6,0,62,94,46,244,34,121,227,90,40
7,2,16,79,75,190,30,20,529,42,45
8,0,6,181,156,193,53,18,154,153,60
9,0,46,37,113,313,43,17,261,48,131
