,0,1,2,3,4,5,6,7,8,9
0,948,1,1,3,0,4,2,0,21,0
1,0,991,1,36,1,1,1,0,100,4
2,1,2,1008,9,1,1,0,4,6,0
3,0,0,1,999,0,5,0,1,3,1
4,0,2,1,2,951,0,3,0,4,19
5,0,1,0,14,1,874,0,0,2,0
6,2,5,0,2,5,23,903,0,18,0
7,0,0,7,32,0,0,0,966,11,12
8,0,0,3,18,2,8,1,0,941,1
9,0,1,1,10,4,13,0,4,13,963
