,0,1,2,3,4,5,6,7,8,9
0,965,0,1,1,0,1,2,2,8,0
1,0,1073,1,4,0,0,0,1,56,0
2,1,1,1013,6,0,0,0,6,5,0
3,0,0,2,999,0,4,0,1,4,0
4,0,0,0,0,963,0,1,4,3,11
5,0,0,0,7,0,880,1,1,1,2
6,1,4,1,0,3,19,922,0,8,0
7,0,3,4,6,0,0,0,1009,2,4
8,1,0,0,11,1,4,0,0,955,2
9,0,0,0,4,9,2,0,10,5,979
