,0,1,2,3,4,5,6,7,8,9
0,656,0,161,0,4,26,5,1,120,7
1,2,457,23,49,97,64,26,21,298,98
2,0,1,837,9,5,10,1,3,164,2
3,0,0,130,470,1,51,2,9,327,20
4,1,1,46,2,683,6,19,12,96,116
5,1,0,43,25,3,625,5,7,169,14
6,0,1,69,3,43,18,673,10,130,11
7,0,2,114,45,25,21,2,493,232,94
8,0,0,27,12,3,6,4,0,913,9
9,1,0,32,7,36,9,12,11,146,755
