,0,1,2,3,4,5,6,7,8,9
0,902,0,33,0,0,14,1,4,24,2
1,0,946,10,17,33,20,6,6,81,16
2,5,0,963,16,7,6,0,3,32,0
3,0,0,90,714,0,86,2,5,100,13
4,0,0,28,0,835,1,10,2,30,76
5,3,0,20,24,3,786,3,3,43,7
6,9,1,43,1,39,28,789,5,34,9
7,1,2,86,29,13,18,1,755,68,55
8,1,0,24,16,3,14,3,1,909,3
9,6,1,17,13,29,21,6,14,55,847
