,0,1,2,3,4,5,6,7,8,9
0,7,21,368,9,83,52,29,222,160,29
1,0,154,73,185,258,150,17,100,92,106
2,0,21,570,64,68,23,15,119,118,34
3,0,10,232,309,70,54,12,161,128,34
4,0,101,44,41,460,20,32,119,109,56
5,1,8,162,111,78,187,24,198,94,29
6,0,37,118,47,183,38,209,130,146,50
7,2,22,113,94,144,32,9,451,85,76
8,1,2,154,164,102,54,23,70,325,79
9,0,34,54,109,237,37,36,178,117,207
