,0,1,2,3,4,5,6,7,8,9
0,6,227,4,6,59,164,0,513,1,0
1,31,518,17,243,0,295,0,29,0,2
2,0,343,103,82,10,227,0,267,0,0
3,1,249,12,264,29,111,0,343,0,1
4,3,117,24,121,18,113,0,585,0,1
5,4,162,0,76,35,360,0,255,0,0
6,5,178,59,66,3,91,0,556,0,0
7,7,78,8,130,4,51,0,746,1,3
8,2,169,17,266,31,245,0,239,5,0
9,4,81,23,284,12,51,0,549,2,3
