,0,1,2,3,4,5,6,7,8,9
0,276,6,34,206,29,189,253,1,4,2
1,58,238,2,515,2,39,146,0,0,0
2,45,3,181,65,62,390,241,1,8,4
3,150,53,2,536,4,105,147,0,0,3
4,94,5,126,165,41,327,230,0,8,4
5,1,0,0,1,1,977,13,4,1,2
6,112,5,85,122,31,340,288,1,11,5
7,0,0,0,0,0,909,0,90,0,1
8,17,0,15,23,6,650,77,27,163,22
9,6,0,5,6,5,843,19,24,5,87
