,0,1,2,3,4,5,6,7,8,9
0,219,0,1,145,0,130,402,1,102,0
1,173,3,0,338,0,252,39,0,195,0
2,88,4,17,93,27,71,589,0,111,0
3,186,1,0,301,1,251,126,0,134,0
4,109,0,14,152,50,61,523,0,91,0
5,19,0,0,0,0,808,2,130,41,0
6,107,4,4,110,23,152,469,0,131,0
7,5,0,0,0,0,712,0,280,3,0
8,62,0,0,10,10,407,168,15,328,0
9,23,0,0,8,0,847,11,24,87,0
