,0,1,2,3,4,5,6,7,8,9
0,380,15,39,368,59,27,93,1,12,6
1,4,798,11,168,7,4,6,0,1,1
2,59,5,418,71,244,74,91,0,30,8
3,54,255,10,625,6,8,38,0,1,3
4,60,7,285,279,240,41,61,0,22,5
5,3,0,7,3,1,791,14,102,7,72
6,144,5,197,229,162,88,136,0,31,8
7,0,0,0,0,0,185,0,721,1,93
8,19,5,103,64,36,94,64,36,549,30
9,6,0,7,11,26,134,4,50,12,750
