,0,1,2,3,4,5,6,7,8,9
0,238,1,1,196,5,54,475,0,30,0
1,96,1,0,649,3,67,47,0,137,0
2,62,9,23,118,40,8,698,0,42,0
3,162,0,0,507,2,100,143,0,86,0
4,86,4,17,145,106,22,572,0,48,0
5,24,0,0,3,0,797,2,138,36,0
6,120,8,6,137,26,39,607,0,57,0
7,5,0,0,0,0,733,0,259,3,0
8,41,0,2,13,19,288,290,12,335,0
9,16,0,0,22,0,874,14,15,59,0
