,0,1,2,3,4,5,6,7,8,9
0,200,1,0,149,2,1,633,0,14,0
1,8,420,0,539,2,0,29,0,2,0
2,5,1,76,34,108,0,770,0,6,0
3,55,4,2,797,7,3,124,0,8,0
4,5,0,37,92,200,0,638,0,28,0
5,0,0,0,3,0,963,1,20,13,0
6,54,0,14,104,54,0,765,0,9,0
7,0,0,0,1,0,770,2,221,6,0
8,8,3,3,14,20,23,237,2,690,0
9,1,0,0,6,2,858,5,39,64,25
