,0,1,2,3,4,5,6,7,8,9
0,300,5,30,229,36,153,237,1,7,2
1,43,373,7,452,1,25,99,0,0,0
2,49,1,226,66,92,297,248,0,17,4
3,132,84,0,560,3,78,140,0,2,1
4,76,6,133,206,75,298,190,2,10,4
5,2,0,1,0,0,959,16,13,1,8
6,121,7,101,139,49,299,266,0,16,2
7,0,0,0,0,0,851,0,146,0,3
8,20,0,27,24,10,530,103,46,205,35
9,4,0,16,7,3,767,14,34,3,152
