,0,1,2,3,4,5,6,7,8,9
0,6,105,35,151,527,25,68,41,3,19
1,48,211,160,146,132,44,126,168,4,96
2,13,91,30,169,536,44,72,27,16,34
3,12,63,41,140,532,43,99,27,13,40
4,20,137,28,140,386,68,97,51,6,49
5,10,65,31,108,471,60,75,41,6,25
6,14,100,34,146,410,54,107,39,13,41
7,26,97,43,153,486,60,83,40,9,31
8,16,78,42,110,445,64,127,43,14,35
9,19,97,51,128,400,76,131,34,22,51
