,0,1,2,3,4,5,6,7,8,9
0,13,40,20,35,38,3,14,794,10,13
1,16,231,189,67,17,16,30,505,31,33
2,18,89,90,82,121,8,43,524,32,25
3,18,67,91,77,128,4,48,510,37,30
4,41,73,84,80,70,7,86,473,32,36
5,11,40,72,58,114,8,33,522,12,22
6,27,69,87,53,48,5,53,566,29,21
7,31,128,121,98,89,7,73,430,24,27
8,19,30,123,45,41,1,49,607,35,24
9,37,90,95,57,48,4,79,523,40,36
