,0,1,2,3,4,5,6,7,8,9
0,954,0,6,1,0,1,9,2,5,2
1,0,1119,2,0,7,0,2,3,2,0
2,3,2,988,11,5,4,2,10,4,3
3,0,0,13,978,0,8,0,4,5,2
4,0,1,0,0,970,0,2,1,4,4
5,1,0,22,32,1,816,4,3,12,1
6,3,1,6,0,4,5,931,0,8,0
7,0,4,11,5,15,0,0,985,1,7
8,0,0,14,9,10,6,2,3,924,6
9,2,2,13,5,10,4,0,16,31,926
