,0,1,2,3,4,5,6,7,8,9
0,967,0,2,0,1,2,3,3,1,1
1,0,1126,1,0,4,0,1,3,0,0
2,3,2,992,5,7,5,4,5,5,4
3,0,0,12,973,0,17,0,4,4,0
4,0,1,0,0,971,0,1,2,3,4
5,2,0,9,12,0,850,7,5,4,3
6,2,3,3,0,3,4,942,0,1,0
7,0,3,10,1,12,0,0,1000,0,2
8,0,0,11,5,9,5,3,1,932,8
9,4,2,9,3,8,3,0,9,17,954
