,0,1,2,3,4,5,6,7,8,9
0,24,0,180,247,74,41,10,98,293,13
1,0,274,19,20,402,20,83,117,140,60
2,0,3,429,148,57,16,2,313,63,1
3,0,0,106,579,14,8,0,230,71,2
4,0,0,57,14,533,7,3,252,105,11
5,1,0,85,302,25,78,1,266,130,4
6,1,0,198,49,134,87,199,39,249,2
7,0,7,35,87,87,15,0,705,52,40
8,0,0,59,99,130,14,1,154,506,11
9,0,2,75,57,155,24,0,322,261,113
