,0,1,2,3,4,5,6,7,8,9
0,12,1,173,543,4,187,10,5,45,0
1,0,407,4,120,22,8,1,544,15,14
2,0,5,469,501,1,21,0,19,12,4
3,0,1,131,836,0,25,0,10,7,0
4,0,18,146,249,96,37,1,355,45,35
5,0,0,270,460,0,125,0,9,28,0
6,0,7,179,484,12,177,37,8,51,3
7,0,10,77,292,6,29,0,564,11,39
8,0,1,77,736,1,32,0,40,84,3
9,0,3,81,491,0,39,2,281,17,95
