,0,1,2,3,4,5,6,7,8,9
0,965,0,1,0,0,1,9,0,2,2
1,0,1014,52,2,0,1,2,11,50,3
2,3,0,1015,6,0,0,2,3,2,1
3,0,0,4,987,0,5,0,4,6,4
4,0,2,4,0,930,0,5,6,18,17
5,2,0,1,34,0,834,16,0,5,0
6,6,1,3,2,0,8,935,1,2,0
7,0,3,9,24,3,0,0,955,7,27
8,23,0,17,5,0,22,0,2,892,13
9,11,2,1,9,7,0,4,52,53,870
