,0,1,2,3,4,5,6,7,8,9
0,0,3,1,59,1,829,0,1,6,80
1,0,551,0,86,4,487,0,0,1,6
2,0,39,23,468,1,489,0,3,1,8
3,0,48,2,351,4,590,0,2,1,12
4,0,31,0,35,12,551,2,3,1,347
5,0,23,0,81,4,727,0,0,0,57
6,0,15,1,97,10,525,17,10,6,277
7,0,67,8,196,4,711,1,2,0,39
8,0,10,1,113,1,778,0,4,0,67
9,0,30,0,82,1,713,0,2,1,180
