,0,1,2,3,4,5,6,7,8,9
0,959,0,0,1,0,5,13,1,1,0
1,0,954,63,7,0,4,7,21,70,9
2,3,1,995,28,0,0,1,1,2,1
3,0,0,6,986,0,8,1,1,6,2
4,1,1,4,1,911,0,7,7,19,31
5,2,0,0,48,0,811,24,0,5,2
6,5,1,1,1,0,5,943,0,1,1
7,0,3,7,32,3,0,0,933,9,41
8,19,0,17,11,0,29,0,1,874,23
9,8,1,2,18,3,3,8,66,55,845
