,0,1,2,3,4,5,6,7,8,9
0,2,474,2,246,229,0,7,20,0,0
1,46,375,0,189,452,0,2,69,2,0
2,1,367,0,385,250,0,5,23,1,0
3,0,291,4,418,263,0,7,27,0,0
4,11,392,6,346,179,0,11,34,3,0
5,1,318,1,348,197,0,2,24,1,0
6,0,390,6,336,189,0,10,27,0,0
7,8,336,6,472,172,0,3,29,2,0
8,3,350,3,352,241,0,3,21,1,0
9,2,357,6,395,208,0,5,34,2,0
