,0,1,2,3,4,5,6,7,8,9
0,0,980,0,0,0,0,0,0,0,0
1,1,1129,0,1,4,0,0,0,0,0
2,0,1029,0,2,1,0,0,0,0,0
3,0,1004,0,1,5,0,0,0,0,0
4,0,982,0,0,0,0,0,0,0,0
5,0,891,0,0,1,0,0,0,0,0
6,0,956,0,1,1,0,0,0,0,0
7,0,1028,0,0,0,0,0,0,0,0
8,0,973,0,0,1,0,0,0,0,0
9,0,1009,0,0,0,0,0,0,0,0
