,0,1,2,3,4,5,6,7,8,9
0,838,0,0,5,0,18,116,0,2,1
1,2,774,134,38,0,7,6,67,86,21
2,1,0,930,88,0,1,6,2,2,2
3,0,0,12,986,0,5,2,0,1,4
4,0,1,5,2,756,3,31,57,17,110
5,2,0,6,154,0,654,72,0,3,1
6,1,0,3,7,0,5,941,0,1,0
7,0,2,7,69,1,0,0,914,2,33
8,16,0,47,80,0,101,8,14,647,61
9,3,1,2,62,4,1,21,224,43,648
