,0,1,2,3,4,5,6,7,8,9
0,902,0,0,3,0,19,14,0,42,0
1,1,963,4,36,1,116,0,6,6,2
2,1,0,898,108,0,17,0,3,5,0
3,0,0,259,669,0,81,0,0,1,0
4,0,1,0,0,824,11,2,3,0,141
5,3,0,0,9,0,868,0,0,2,10
6,27,1,0,3,10,14,855,0,17,31
7,0,1,181,646,0,176,0,8,0,16
8,122,0,1,97,0,423,2,0,314,15
9,0,0,0,8,102,193,0,2,1,703
