,0,1,2,3,4,5,6,7,8,9
0,241,0,8,57,0,35,600,12,2,25
1,1,620,50,190,1,24,7,190,22,30
2,0,2,637,370,0,3,9,10,0,1
3,0,2,16,973,0,4,3,11,0,1
4,0,4,10,49,288,1,88,328,4,210
5,1,0,7,498,0,239,144,2,1,0
6,0,2,16,63,0,8,856,6,0,7
7,0,4,5,112,0,0,1,866,0,40
8,1,0,41,413,1,115,31,79,145,148
9,0,0,4,195,0,2,23,583,5,197
