,0,1,2,3,4,5,6,7,8,9
0,383,1,0,315,9,7,263,1,21,0
1,38,4,0,936,2,0,17,0,3,0
2,341,3,1,134,31,3,455,0,32,0
3,105,4,0,815,6,2,62,0,6,0
4,304,3,5,191,42,4,416,0,35,0
5,30,1,0,4,1,878,38,1,47,0
6,296,1,3,188,25,1,449,0,36,1
7,0,0,0,4,0,852,40,9,95,0
8,185,2,0,81,10,35,225,0,462,0
9,163,1,0,6,0,370,228,0,232,0
