,0,1,2,3,4,5,6,7,8,9
0,435,0,3,77,3,17,266,0,199,0
1,8,55,3,334,19,189,27,0,365,0
2,27,0,24,13,42,79,336,0,479,0
3,12,2,1,554,11,79,72,0,269,0
4,9,0,5,52,85,81,231,0,537,0
5,0,0,0,0,0,1000,0,0,0,0
6,82,0,5,62,18,63,381,0,389,0
7,0,0,0,0,0,999,0,1,0,0
8,3,1,1,1,0,484,8,0,502,0
9,0,0,0,0,0,1000,0,0,0,0
