,0,1,2,3,4,5,6,7,8,9
0,868,0,13,16,2,1,98,0,2,0
1,1,987,0,9,0,0,2,0,1,0
2,14,1,879,6,49,0,51,0,0,0
3,5,1,6,934,21,0,32,0,1,0
4,0,0,33,18,908,0,41,0,0,0
5,0,0,0,0,0,988,0,7,0,5
6,74,2,37,19,55,0,809,0,4,0
7,0,0,0,0,0,3,0,987,0,10
8,2,1,0,1,2,1,1,2,990,0
9,0,0,0,0,0,2,0,39,1,958
