,0,1,2,3,4,5,6,7,8,9
0,416,58,1,340,10,20,135,5,15,0
1,99,12,0,826,19,5,37,0,2,0
2,517,63,0,148,21,26,214,2,9,0
3,163,12,0,744,7,11,59,0,4,0
4,540,84,1,225,12,26,104,1,7,0
5,56,7,0,28,2,797,75,19,14,2
6,436,42,0,245,22,35,206,2,12,0
7,7,1,0,11,0,951,7,17,6,0
8,450,31,0,122,5,199,142,1,49,1
9,315,28,0,55,4,474,90,6,28,0
