,0,1,2,3,4,5,6,7,8,9
0,331,0,2,137,7,6,455,1,60,1
1,0,681,3,282,9,0,22,0,3,0
2,1,0,338,19,190,0,390,0,62,0
3,1,1,1,889,10,1,85,0,12,0
4,0,0,33,67,616,1,261,0,22,0
5,0,0,0,0,1,948,3,13,30,5
6,20,0,24,75,89,1,725,0,66,0
7,0,0,0,0,0,202,0,713,62,23
8,1,0,0,13,3,6,19,1,957,0
9,0,0,0,1,1,76,4,22,144,752
