,0,1,2,3,4,5,6,7,8,9
0,86,0,0,125,0,7,780,0,2,0
1,9,686,0,247,1,11,43,0,3,0
2,0,0,8,35,35,1,916,0,5,0
3,1,3,0,916,1,5,73,0,1,0
4,0,0,1,134,123,0,727,0,15,0
5,0,0,0,0,0,985,0,13,2,0
6,1,1,0,95,4,0,893,0,6,0
7,0,0,0,0,0,139,0,858,1,2
8,0,1,0,11,0,11,69,4,904,0
9,0,0,0,0,0,403,4,172,11,410
