,0,1,2,3,4,5,6,7,8,9
0,105,0,0,100,0,2,789,0,4,0
1,5,737,1,210,2,1,43,0,1,0
2,0,0,16,22,41,0,916,0,5,0
3,1,2,0,917,1,0,76,0,3,0
4,0,0,2,121,155,0,711,0,11,0
5,0,0,0,1,0,986,0,10,1,2
6,5,0,1,74,10,1,901,0,8,0
7,0,0,0,0,0,124,0,874,1,1
8,1,0,0,10,0,9,61,2,917,0
9,0,0,0,1,0,299,1,181,9,509
