,0,1,2,3,4,5,6,7,8,9
0,394,0,4,57,5,34,246,0,260,0
1,4,45,2,300,13,221,18,0,397,0
2,25,0,29,16,19,110,246,0,555,0
3,13,0,0,494,13,88,53,0,339,0
4,12,0,8,53,71,108,181,1,566,0
5,0,0,0,0,0,1000,0,0,0,0
6,77,0,13,45,14,64,342,0,445,0
7,0,0,0,0,0,1000,0,0,0,0
8,2,1,2,0,0,534,10,0,451,0
9,0,0,0,0,0,1000,0,0,0,0
