,0,1,2,3,4,5,6,7,8,9
0,19,0,0,207,0,33,711,0,30,0
1,11,97,0,400,2,379,27,0,84,0
2,0,0,0,104,1,36,689,0,170,0
3,2,3,0,752,0,133,76,0,34,0
4,2,0,0,185,12,48,535,0,218,0
5,0,0,0,0,0,985,1,12,2,0
6,4,0,0,179,2,32,675,0,108,0
7,0,0,0,0,0,667,0,328,5,0
8,1,0,0,17,0,85,41,0,856,0
9,0,0,0,0,0,904,2,64,21,9
