,0,1,2,3,4,5,6,7,8,9
0,808,0,15,13,4,0,158,0,2,0
1,0,969,0,26,0,0,4,0,1,0
2,9,0,831,5,108,0,47,0,0,0
3,5,2,6,898,27,0,61,0,1,0
4,0,0,13,19,932,0,36,0,0,0
5,0,0,0,0,0,978,0,17,0,5
6,61,0,23,23,119,0,771,0,3,0
7,0,0,0,0,0,4,0,983,0,13
8,2,0,0,2,4,2,5,1,984,0
9,0,0,0,0,0,4,1,33,0,962
