,0,1,2,3,4,5,6,7,8,9
0,825,2,18,47,6,1,89,0,11,1
1,0,962,2,27,4,0,4,0,1,0
2,14,0,808,9,108,0,57,0,4,0
3,32,6,16,856,50,0,38,0,2,0
4,4,1,97,23,804,0,68,0,3,0
5,0,0,0,1,0,952,0,38,1,8
6,162,1,96,38,126,0,559,0,18,0
7,0,0,0,0,0,34,0,955,0,11
8,4,0,5,3,4,6,17,0,959,2
9,0,1,0,0,0,10,0,58,0,931
