,0,1,2,3,4,5,6,7,8,9
0,738,0,29,21,5,0,206,0,1,0
1,0,961,0,32,0,0,6,0,1,0
2,6,0,810,4,137,0,43,0,0,0
3,3,2,5,886,40,0,63,0,1,0
4,0,0,26,15,928,0,31,0,0,0
5,0,0,0,0,0,979,0,15,0,6
6,50,0,40,25,225,0,652,0,8,0
7,0,0,0,0,0,4,0,985,0,11
8,1,0,1,2,5,1,4,1,985,0
9,0,0,0,0,0,4,1,46,0,949
