,0,1,2,3,4,5,6,7,8,9
0,356,2,3,60,0,0,576,0,3,0
1,0,912,0,74,1,0,11,0,2,0
2,26,0,256,12,258,0,446,0,2,0
3,0,1,1,884,7,0,106,0,0,1
4,2,0,9,79,621,0,287,0,2,0
5,0,0,0,0,0,983,0,11,0,6
6,15,0,9,53,88,0,830,0,5,0
7,0,0,0,0,0,192,2,795,1,10
8,12,0,0,2,1,4,20,2,959,0
9,0,0,0,0,0,33,1,85,0,881
